猫咪小七,2549324,战歌唱，心悲凉，残垣断壁，未见比翼空中翔；千古恨，轮回尝，三生石前，手捧彼岸泪千行。,"《孤儿者》
都，是勇敢的。这排位的按钮，没有，不同，没有对错。
都，无法隐藏。你连败的亚索，你的，对局，下饭操作。
他们说，要秀操作，打败每一位对手。
他们说，要辐射野区，中单要多游走。
为何单带，不是，光荣？
只有把打团赢，值得，歌颂。
谁说单带被抓的不算英雄？
中单没了你不讲，小龙打团你不上，对线总想越塔强，把命都赔上。先锋打架你不帮，龙魂团战你偷上，贯彻自己的倔犟，无非输一场。偷吗？回吗？那破塔的先锋。战吗？团吗？那龙魂的翻涌。无视队友的嘲讽与怒吼，谁说战绩光鲜的才算英雄？
他们说，要戒了你的莽，排位一起奋斗。
他们说，要顺天梯而上，要配合你的队友。
可你只想，御剑，随风。
你依然骄傲着，那种，孤勇。
谁说孤独上分的不算英雄。
爱你逆风也不慌，爱你连跪的模样，爱你送头不绝望，依然自己莽。爱你破烂的出装，却敢自信挑男枪，爱你一直那么浪，嘴还那么强。送吗？送啊。这远古的巨龙。给吗？给啊。这男爵的称颂。直到水晶破碎化为乌有，谁说只有胜利的才算英雄？
你的游戏与众不同
你的感官又瞎又聋
爱你顺风你就浪，爱你逆风就投降，爱你队友多么强，你却都一样。爱你又菜又顽强，线上还是头铁刚，打团队友全阵亡，开大直接上！去吗，去啊！以最差的出装，团吗？团啊！零换五的倔犟，无视队友的嘲讽与怒吼，谁说0-20的不算英雄？"
我的名字是安波里欧,75177659,你好,lol的动画不需要B站来证明它的含金量；相反，B站需要双城之战来证明B站的含金量！
Curat0r-Y1,30136610,,总结一下，杰斯纯纯的霉比，去艾克店里买零件被宰猪，然后被跟踪家给偷了，金克斯臭手还把楼给炸了，凯特琳也跑了，学院也不要了，好不容易做个成果出来又给三只手偷了，圣枪哥皮肤也不给他了，给男枪了，什么皮城窦娥
小毛的毛毛是只喵,150704659,一个超爱吃的小肥宅,从一大堆翻唱视频一路找着过来的，属实离谱了，原唱居然不是首推[无语][无语][无语]
皂角和烟草,325712279,     ,这是去年的歌啊！
我有点理解曹丞相了,22144492,写点什么完全是在于正在经历什么,双城之战就目前这水准一直做下去必将绝杀，梅尔真好看，妆容无敌，真正的黑妹。论剧情，目前三集看下来伏笔还有太多太多，后面必将依次叙来每个人的改变，为什么杰斯维克托反目，没什么艾克要回到过去，怎么得到的装置谁帮忙的，蔚和女警怎么认识的等等，太期待了，场景真的美 好多壁纸希望政治因素不要掺进来，还是那句话，必将绝杀！
黑雾永不饱足,388052740,每天努力，无需伪装，就很好,真成儿歌了
爱笑鬼i,87039290,,看到抖音上有一个人说王者荣耀要是认真做动漫不会比这个差的，下面一个人评论是要刘备拿着喷子追猪八戒嘛，哈哈哈哈哈哈哈哈哈笑死[doge]
看戏的猫咪-,2022875569,,范丞丞配的是你嘛锤子的音，幸亏一直在看原配，点开中文版艾克你嘛一张嘴我之间想拿起薇的拳套狠狠地给fcc的b脸上来一拳
就是你大东哥我,312923506,,"（剧透警告）
写一点细节吧
1.希尔科没有想要直接杀掉范德尔，范德尔的黑巷势力中有一个黑人女的认为范德尔老了，没有当年起义的勇气了，于是和希尔科合作准备把范德尔赶下台接管黑巷势力。所以希尔科一开始是想让范德尔合作的，希尔科出药剂，范德尔出人，可以看到微光药剂并不会直接致死，可以多次服用。希尔科在抓到了范德尔的最后还是称呼他为兄弟。但是范德尔拒绝了，所以希尔科决定杀了范德尔，由黑人女接管黑巷，但是范德尔收养的那些小孩不死，黑巷势力不可能能被完整接管，这也就是他们会埋伏蔚一行人的原因。
2.蔚是准备自首的，范德尔发现后准备自己去顶缸，他告诉蔚要保护好我们的家人。然而悲剧的是，爆爆失手炸死了这些家人，当他们只剩彼此时，蔚给了她这个最后的家人最重的一击，蔚没能保护好任何一个家人
3.爆爆的“认贼作父”。金克斯小时候是一个很聪明也敏感的小孩，他目睹了别人围攻自己的家人自己却无所作为，甚至弄丢了重要的赃物，甚至一直维护她的姐姐也承认了金克斯的确很无能（话只听一半）于是她开始急于证明自己，然后，悲剧便发生了，她炸死了自己几乎所有的家人，那一刻他意识到自己犯下了多么不可饶恕的错误，然而姐姐的逼问让这个敏感的孩子开始害怕，他害怕自己这个仅剩的家人也会对她心灰意冷，离开她，于是她哭号着解释自己只是想帮忙，然而姐姐一改之前劝慰鼓励的态度，狠狠的告诉金克斯：你就是个累赘，是个祸害。这在金克斯听来，意思就是你快滚。于是爆爆崩溃了，她不是没意识到自己犯了什么错，而是这个错误的代价让他不能承受，于是她请求蔚不要抛弃她，在蔚转身离开后哭号。这时，希尔科出现了，聪明的金克斯其实知道这个男人就是绑架父亲的罪魁祸首，他虽然没有看见这个男人，但是他周围的小弟都围攻过蔚。所以金克斯第一反应是扑向这个男人想要做些报复，然而他把希尔科扑倒之后，她悲哀的意识到，她的家人是被自己炸死的，最后的亲人姐姐也狠狠抛弃了她，这个不到10岁的小孩，从此就是孤身一人了。于是她控制不住的表达了自己被抛弃的痛苦。更加悲剧的是，希尔科也被抛弃过，他万分理解这个孩子，于是他给了这个孩子一个拥抱，一个本该是蔚给金克斯的拥抱。"
吾辈是TokaiTeio哒,5774404,Tia Fraere !,爆爆和金克丝一直是同一个人，第九集她最想要的答案应该是让蔚接受现在的金克丝，但蔚只想让爆爆回来，结果爱现在的金克丝的只有希尔科一个人[大哭][大哭]
59761023,145604343,,"老祖安城在大爆炸中一分为二，留在高处的变成了皮城，而跌落的成了祖安。
皮城光鲜亮丽，依托贸易与发达的海克斯科技，以及来自全大陆的商品和人才，皮城迅速的聚集起大量财富，发展成瓦罗兰的文化中心，艺术，工艺，贸易与创新并进。与此同时，发达的工业副产物，废水肥料和工业灰霾顺流而下，将低处的祖安渲染成一片化外之地。交错层叠，腐朽老化的排烟管网中泄露出各色烟尘，将上方射下来的光纤过滤成诡异的颜色。这里没有皮城的彬彬有礼和井井有条，污浊的环境和混乱的体制让这里声名狼藉。
两座城市一明一暗，如同镜像。"
神域纯白,18064476,感性只服务于人类的自我满足。,歌好听，大家也不要忘了看双城之战[保卫萝卜_哇]
foreverconvey,256702935,kr dog的孝子就别来查成分了，剑不剑啊,"(以下是复制的[doge])
很多人可能会拿他和梅尔翻云覆雨时维克托却在咳血苦研来抨击他，但他们忽略了几件事：
1. 
没人强迫维克托如此呕心沥血（物理）地熬夜工作，杰斯没有，议会没有，只有他自己，你不能把维克托明知自己身体差还不听劝告硬操的问题怪在杰斯身上
2. 
人们总是更喜欢那些纯粹至极的人物，因为这着实难以做到，维克托便是拳头给出的代表人物之一，他一生只为理想奋斗，为他残疾身躯无法达成的、科学与憧憬的野心前进
但杰斯是个复杂且多愁善感的人－他可以因为毕生目标遭到难以挽回的阻挠而寻死，也能在变革大潮中考虑到教授的警语而（暂时）停下脚步；他有吉他作为休闲爱好，也会为了科研彻夜苦思－他也想做个纯粹的人，杰斯明说了不想玩政治、不想只是将海克斯科技使用于富贾的金钱游戏，但他做不到，因为他知道没有梅尔高超的政治手腕与帮助、没有足够的资本，无论是他还是维克托都无法在皮尔特沃夫成功；到头来，他们的理想终究要与金、政、权打交道，于是他选择暂时放下研究，去处理这些麻烦的「必要之恶」
杰斯与维克托是性情回异的两个人，但他们在科学的奇道上遇见了彼此，并相辅相成直至终于分道扬镳，我理解维克托的极致令人向往，但各位切勿因此硬踩杰斯一脚，他无法像维克托那样愿意抛弃风险与现实压力（不管是身体、立场还是科研挹注），不顾一切地朝理想迈进，他选择妥协，在日益功利的皮尔特沃夫站稳脚跟
可能又有人会说了，因为杰斯根本没有像维克托那样的健康问题，没有被逼到那一步，他觉悟不够－难道你要因此责怪所有没受过苦的人吗？你希望所有人、希望杰斯和维克托一样同病相怜（字面意思），共同走上极端吗？
也许杰斯还曾羡慕过维克托不用处理那么多杂事的纯粹呢
3.
别忘了，杰斯从不曾忘记维克托的功劳：他向维克托分享了海克斯科技的理想、他邀请过维克托一道上台演讲、他在议会席上阻止维克托起身并独揽事故的责任、他在知悉维克托倒下后立刻自温柔乡中抽离赶到他身旁、他在看到自适应海克斯核心后第一个脱口而出的想法是这能救维克托的命；维克托救了杰斯的命，而杰斯点亮了维克托的梦
我不求各位感叹杰斯心里有多看重维克托，但一个连自己雄伟成就都愿意牺牲、衷心致力于城邦人民福祉的科学家却要受人非议为「渣男」，这合理吗？
杰斯也是人，他的缺点相信已不必多说，但各位切勿拿维克托不正常的纯粹去批评杰斯的妥协和分心－现实不也如此吗？"
胆大的甘蔗,16396251,每逢佳节倍思亲,前三集的质量太高了，我曾经也是个暴雪孝子，双城之战相比于魔兽世界电影，已经赢太多了，最近几年对于玩家的态度以及游戏世界观的架构，拳头胜暴雪太多了，有的企业在庆祝s11圆满举办，而有的企业已经要分崩离析了
野原晶之助,12069814,巨龙撞击,"以前我都要你好好搞平衡…对不起
以前我我追着你重做英雄出新机制…对不起
以前我让你KDA新歌搞快点…对不起
现在你能把其他的放一放好好做动画吗
[大哭][大哭][大哭]"
我有点理解曹丞相了,22144492,写点什么完全是在于正在经历什么,双城之战就目前这水准一直做下去必将绝杀，梅尔真好看，妆容无敌，真正的黑妹。论剧情，目前三集看下来伏笔还有太多太多，后面必将依次叙来每个人的改变，为什么杰斯维克托反目，没什么艾克要回到过去，怎么得到的装置谁帮忙的，蔚和女警怎么认识的等等，太期待了，场景真的美 好多壁纸希望政治因素不要掺进来，还是那句话，必将绝杀！
黑雾永不饱足,388052740,每天努力，无需伪装，就很好,真成儿歌了
就是你大东哥我,312923506,,"（剧透警告）
写一点细节吧
1.希尔科没有想要直接杀掉范德尔，范德尔的黑巷势力中有一个黑人女的认为范德尔老了，没有当年起义的勇气了，于是和希尔科合作准备把范德尔赶下台接管黑巷势力。所以希尔科一开始是想让范德尔合作的，希尔科出药剂，范德尔出人，可以看到微光药剂并不会直接致死，可以多次服用。希尔科在抓到了范德尔的最后还是称呼他为兄弟。但是范德尔拒绝了，所以希尔科决定杀了范德尔，由黑人女接管黑巷，但是范德尔收养的那些小孩不死，黑巷势力不可能能被完整接管，这也就是他们会埋伏蔚一行人的原因。
2.蔚是准备自首的，范德尔发现后准备自己去顶缸，他告诉蔚要保护好我们的家人。然而悲剧的是，爆爆失手炸死了这些家人，当他们只剩彼此时，蔚给了她这个最后的家人最重的一击，蔚没能保护好任何一个家人
3.爆爆的“认贼作父”。金克斯小时候是一个很聪明也敏感的小孩，他目睹了别人围攻自己的家人自己却无所作为，甚至弄丢了重要的赃物，甚至一直维护她的姐姐也承认了金克斯的确很无能（话只听一半）于是她开始急于证明自己，然后，悲剧便发生了，她炸死了自己几乎所有的家人，那一刻他意识到自己犯下了多么不可饶恕的错误，然而姐姐的逼问让这个敏感的孩子开始害怕，他害怕自己这个仅剩的家人也会对她心灰意冷，离开她，于是她哭号着解释自己只是想帮忙，然而姐姐一改之前劝慰鼓励的态度，狠狠的告诉金克斯：你就是个累赘，是个祸害。这在金克斯听来，意思就是你快滚。于是爆爆崩溃了，她不是没意识到自己犯了什么错，而是这个错误的代价让他不能承受，于是她请求蔚不要抛弃她，在蔚转身离开后哭号。这时，希尔科出现了，聪明的金克斯其实知道这个男人就是绑架父亲的罪魁祸首，他虽然没有看见这个男人，但是他周围的小弟都围攻过蔚。所以金克斯第一反应是扑向这个男人想要做些报复，然而他把希尔科扑倒之后，她悲哀的意识到，她的家人是被自己炸死的，最后的亲人姐姐也狠狠抛弃了她，这个不到10岁的小孩，从此就是孤身一人了。于是她控制不住的表达了自己被抛弃的痛苦。更加悲剧的是，希尔科也被抛弃过，他万分理解这个孩子，于是他给了这个孩子一个拥抱，一个本该是蔚给金克斯的拥抱。"
